date,1,2,3,4,5
2018-11-30,2.3546777830930092,2.004981830969408,4.483085399449032,3.613243492959817,2.1728060596585252
2018-12-31,2.1756304243832436,2.0494857629209093,4.7073645546372775,3.209058876455408,2.1116163430299153
2019-01-31,2.3449093708418927,2.059055720059326,4.856051423324146,3.590782444922522,2.1973390846778096
2019-02-28,2.415418815650363,2.0533412668885362,4.8311845730027505,3.753951588288432,2.227033706748491
2019-03-31,2.447144045891438,2.094143864066094,4.747033976124882,3.8281531230057286,2.2637737714244834
2019-04-30,2.5339180980941545,2.087368064297475,4.714820936639114,4.033563144448181,2.299830366680798
2019-05-31,2.387709488223636,2.1383636660160157,4.79551882460973,3.6895400401722926,2.259599790807903
2019-06-30,2.545045244230406,2.158208171731743,5.177410468319555,4.060161054030197,2.343658986184865
2019-07-31,2.557651721933904,2.155935131719104,5.232727272727268,4.090365425278847,2.348218729594661
2019-08-31,2.5053364474334807,2.2325470279747037,5.584499540863173,3.965510323259977,2.365011932273137
2019-09-30,2.5586526826954388,2.212377620239233,5.401432506887048,4.092766863958862,2.379223808968055
2019-10-31,2.623763371268004,2.2130567291667758,5.555224977043154,4.249981086003597,2.4096757426106024
2019-11-30,2.696837526782735,2.206249076258967,5.377300275482089,4.428760288063498,2.4392407224964336
2019-12-31,2.777629933952669,2.1926541564524302,5.593425160697882,4.629260024984909,2.4678698952270572
2020-01-31,2.7607221389204897,2.2488813177516302,5.83713498622589,4.587056050953753,2.4916934887183873
2020-02-29,2.52737366387818,2.3102342862093774,5.824389348025706,4.01794681278093,2.4163661337541513
2020-03-31,2.192891972616286,2.3856446820547093,5.86920110192837,3.247325752371301,2.2872387441612867
2020-04-30,2.432455248210129,2.3953140209873993,6.198971533516983,3.793737595850026,2.41381319937192
2020-05-31,2.5499616097378612,2.3879342856997274,6.355445362718085,4.07193149662859,2.467618437909537
2020-06-30,2.61741189334341,2.390529679480975,6.551625344352613,4.234558209928245,2.501399771021
2020-07-31,2.7426324866036076,2.4194931018841794,7.257520661157019,4.5420449086288714,2.5760008506095025
2020-08-31,2.9258766446508897,2.3904201046821596,7.242975206611566,5.004768785666957,2.6446312323636847
2020-09-30,2.824936384722686,2.394842594527379,6.971166207529838,4.7480251252789,2.601014798297785
2020-10-31,2.7382829302020815,2.3706635136305985,6.901046831955917,4.531244311505926,2.547851532689366
2020-11-30,3.0884021209112356,2.3796932415283423,6.531129476584017,5.4275116339133715,2.7109868414019025
2020-12-31,3.2193430642263055,2.372965858531293,6.958163452708901,5.77631526580767,2.763944858044121
2021-01-31,3.187344479239109,2.3463200705355938,6.786593204775017,5.690409293931706,2.734690169534666
2021-02-28,3.2690212694112017,2.292678110013101,6.369292929292924,5.910532631773188,2.737665703760468
2021-03-31,3.37778831890851,2.2636675449638943,6.288411386593202,6.207956201596774,2.765174459463877
2021-04-30,3.5349914174649553,2.2826927879396397,6.498181818181815,6.646339867018107,2.840651230629304
2021-05-31,3.585911778775611,2.289487699591773,7.003673094582182,6.790463218717016,2.8652924648852194
2021-06-30,3.6393687113333666,2.3093793479535023,6.5097520661157,6.942870831629621,2.8990831208403507
2021-07-31,3.7045517585152,2.34031384260982,6.6636914600550945,7.130229364609312,2.9444547476770078
2021-08-31,3.7967527064129816,2.3366609246074446,6.663213957759409,7.398070520048205,2.9785438874511785
2021-09-30,3.639107416355457,2.3085868418504405,6.458292011019282,6.942123131329743,2.898481584809288
2021-10-31,3.8452289546994898,2.3093054486705804,6.550523415977961,7.540207646058771,2.979900699096098
2021-11-30,3.7609673542074504,2.3298698353320146,6.517392102846645,7.293724340621031,2.960162899273686
2021-12-31,3.921712004695269,2.316588350415113,6.718824609733699,7.766288979941231,3.0141321045634615
2022-01-31,3.714211632852416,2.272887117571214,6.600550964187326,7.1581363848575865,2.9055092104902025
2022-02-28,3.620274078332214,2.255630360883328,6.9761616161616145,6.888301946931644,2.85762141050998
2022-03-31,3.719626468779269,2.1878379618068147,7.142148760330577,7.173795531914642,2.852707484502523
2022-04-30,3.410627067747757,2.117648932537602,6.967603305785122,6.298706203837303,2.68747293368694
2022-05-31,3.413207858144965,2.118966378374524,6.78042240587695,6.305856816422066,2.6893256950047726
2022-06-30,3.117550580677838,2.1036259065403438,6.648117539026629,5.504530248779306,2.5608905026306363
2022-07-31,3.3650733032911098,2.138517835209698,6.486464646464645,6.172936276053729,2.682586303528006
2022-08-31,3.2243840473386096,2.0825416766473195,6.303838383838382,5.789887772443634,2.5913151410238426
2022-09-30,2.9246465482933406,2.004423763970789,6.099577594123047,5.001612961878066,2.421204461133821
2022-10-31,3.13467545153782,1.9739173755051929,6.007529843893479,5.549947491614801,2.487486751795894
2022-11-30,3.3526316424198317,2.029436122988795,6.438494031221304,6.138733211428122,2.6084385678413167
2022-12-31,3.210254018917755,2.0187971744991438,6.69979797979798,5.75187047232371,2.545751704863552
2023-01-31,3.437395733254006,2.0711688318307164,7.08771349862259,6.373005603465269,2.6682254225202917
2023-02-28,3.354766221393224,2.021277896979305,6.719412304866851,6.144596827419765,2.6040189732094707
2023-03-31,3.4584279690144344,2.0810611427377412,7.233351698806244,6.431586310512817,2.68275978448935
2023-04-30,3.5190524238124135,2.092442906433317,7.309458218549126,6.601438853537604,2.713561549250957
2023-05-31,3.483922319013027,2.0667463419854974,7.218475665748392,6.5028343998561,2.68335307191987
2023-06-30,3.6946225493545994,2.0517575288079812,7.0499540863177215,7.101582142376537,2.7532652672312627
2023-07-31,3.8187336439393613,2.043628607686547,7.239816345270889,7.462409051596439,2.7935771548123696
2023-08-31,3.7275215970349036,2.0317320972616515,7.132341597796142,7.196647858642422,2.7519675274123103
2023-09-30,3.566720667628767,1.9833471788311707,6.790192837465563,6.736024335680688,2.6597077609805826
2023-10-31,3.463231776685251,1.957123126398355,7.28819100091827,6.444991315721027,2.603453668154739
2023-11-30,3.787916916236868,2.027694393337855,7.482350780532597,7.372260403543186,2.7714144211003724
